organisatie;org_afk;soort;onderwerp;jaar;maand;maand_nr;aantal
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2018;dec;12;3,67564711244435927
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2018;dec;12;0,55561528729134435
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;jan;1;1,30585352846054970
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;jan;1;1,35992145551963262
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;jan;1;2,80672967264391193
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;jan;1;0,18734356327740836
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;feb;2;1,85050549743019976
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;feb;2;1,78474161546616483
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;feb;2;3,06791131100445646
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;feb;2;0,15973983806959111
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;mrt;3;1,34278265562829180
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;mrt;3;1,73748943035354664
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;mrt;3;3,02832148367111031
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;mrt;3;0,15186250656913389
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;apr;4;0,79669996482888539
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;apr;4;0,93942900892371706
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;apr;4;2,97684587742212292
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;apr;4;0,17955356655374216
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;mei;5;0,59691257262434227
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;mei;5;0,81372031683130797
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;mei;5;2,93510139334092202
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;mei;5;0,15831594332665230
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;jun;6;0,76260051767512071
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;jun;6;0,99413662349326837
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;jun;6;2,76197445527583296
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;jun;6;0,21988094492388779
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;jul;7;0,61838629041857984
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;jul;7;0,89792367490571900
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;jul;7;2,84462410039810498
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;jul;7;0,29711493895562363
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;aug;8;0,49521363794515572
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;aug;8;0,77039228097578039
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;aug;8;3,04495702746150299
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;aug;8;0,31589519519059123
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;sep;9;0,96180473851703618
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;sep;9;0,99755714669858797
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;sep;9;2,78795649836288417
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;sep;9;0,39514571722508868
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;okt;10;0,98584274430784646
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;okt;10;1,09892391238005227
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;okt;10;2,89299959969912202
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;okt;10;0,46491541558981142
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;nov;11;1,07263453792206498
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;nov;11;1,14159451436503567
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;nov;11;2,84552180593115223
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;nov;11;0,55816672645700494
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2018;dec;12;0,81999924815134573
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2018;dec;12;0,94839087998623317
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2018;dec;12;2,91549331336424045
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2018;dec;12;0,59881183026391627
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;jan;1;1,25881926926772136
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;jan;1;1,29452754028737793
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;jan;1;2,44515871061292644
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;jan;1;0,33098013976067664
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;feb;2;1,58984027983784837
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;feb;2;1,59184749362555800
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;feb;2;2,44310553687080390
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;feb;2;0,36990371963275198
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;mrt;3;1,18992666826743365
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;mrt;3;1,31102391792796835
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;mrt;3;2,39696563256705186
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;mrt;3;0,41169506074087037
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;apr;4;0,62486210663651653
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;apr;4;0,92892286984363082
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;apr;4;2,35891801115741950
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;apr;4;0,39510405296188356
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;mei;5;0,39846643341645505
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;mei;5;0,53145458042605498
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;mei;5;2,37352786296755935
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;mei;5;0,34647110938887715
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;jun;6;0,49970998961027679
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;jun;6;0,82395194748723455
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;jun;6;2,25186134644234937
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;jun;6;0,28679529380433183
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;jul;7;0,40750310850648602
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;jul;7;0,62651708203571976
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;jul;7;2,36296135891505399
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;jul;7;0,33338729448008986
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;aug;8;0,41815169836341493
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;aug;8;0,60269670017567478
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;aug;8;2,47765399888642435
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;aug;8;0,32605380914916932
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;sep;9;0,69784105123039497
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;sep;9;1,00462643796509199
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;sep;9;2,35461007570388325
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;sep;9;0,31176722722678563
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;okt;10;0,82692878907260148
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;okt;10;0,76269716635934104
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;okt;10;2,66798523973711710
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;okt;10;0,33632725331110269
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;nov;11;0,93075311752794188
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;nov;11;0,98136844700574155
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;nov;11;2,51049746000653418
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;nov;11;0,40557731790845841
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2018;dec;12;0,68757963257347965
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2018;dec;12;0,94234537061189128
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2018;dec;12;2,45231663602189709
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2018;dec;12;0,45870770228003455
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;jan;1;1,21271085095488851
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;jan;1;1,52211134058399034
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;jan;1;2,28116903155448680
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;jan;1;0,20425054246113453
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;feb;2;1,51906974789992177
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;feb;2;1,92294659932552059
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;feb;2;2,41686437473419380
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;feb;2;0,22033253041036729
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;mrt;3;1,13958566886081458
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;mrt;3;1,58343168054763672
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;mrt;3;2,45187531533184044
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;mrt;3;0,24632537614517078
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;apr;4;0,52549808973668399
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;apr;4;0,99995920302854979
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;apr;4;2,48247027996372926
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;apr;4;0,22407919476045646
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;mei;5;0,42181300324975524
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;mei;5;0,85161483820355122
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;mei;5;2,46421152987589442
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;mei;5;0,22876228843840746
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;jun;6;0,50053934199339312
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;jun;6;0,86789022888529621
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;jun;6;2,44227850396792823
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;jun;6;0,23580999586883289
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;jul;7;0,43404774666064627
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;jul;7;0,70689968613342247
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;jul;7;2,51356307814608160
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;jul;7;0,27007995785350869
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;aug;8;0,37208125147616389
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;aug;8;0,63620575969904791
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;aug;8;2,52634825530449847
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;aug;8;0,30157513838582856
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;sep;9;0,61085857903837992
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;sep;9;0,94717704743055031
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;sep;9;2,20989165661759523
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;sep;9;0,34599677524921624
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;okt;10;0,75302924593768428
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;okt;10;0,87437519504795191
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;okt;10;2,29584890089103455
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;okt;10;0,39960998092106448
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;nov;11;0,85793417071218392
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;nov;11;1,13612367358621080
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;nov;11;2,16928880250323974
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;nov;11;0,42045756823451069
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2018;dec;12;0,63124013900256204
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2018;dec;12;1,05040667983864799
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2018;dec;12;2,37429704416697973
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2018;dec;12;0,47552222319393878
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;jan;1;1,36298575492082152
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;jan;1;2,23042124138735476
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;jan;1;3,28120137393918343
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;jan;1;0,26059654155464995
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;feb;2;1,68010204740336344
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;feb;2;2,91286500164341877
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;feb;2;3,38723469881905004
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;feb;2;0,28111390813888770
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;mrt;3;1,18730844197306129
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;mrt;3;2,39598951887721379
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;mrt;3;3,39139255972820486
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;mrt;3;0,31865919792216890
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;apr;4;0,64075250022719243
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;apr;4;1,55708677553398211
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;apr;4;3,34564045141621857
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;apr;4;0,33898129981305641
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;mei;5;0,45672053886176767
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;mei;5;1,02208252413389622
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;mei;5;3,52956273536120335
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;mei;5;0,36659540204923508
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;jun;6;0,58606849230960645
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;jun;6;1,36359626140594514
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;jun;6;3,32211012721191068
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;jun;6;0,41690475042164282
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;jul;7;0,47723213917938229
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;jul;7;1,24088449101543996
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;jul;7;3,43751240225624821
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;jul;7;0,44168508057087291
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;aug;8;0,45640736650231772
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;aug;8;1,07306617795126358
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;aug;8;3,47712293712418674
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;aug;8;0,46495357801488729
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;sep;9;0,73757208582318523
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;sep;9;1,38533987197089825
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;sep;9;3,17121305910345086
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;sep;9;0,52955813717360134
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;okt;10;0,87989858925905373
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;okt;10;1,54345574056913537
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;okt;10;3,25425832371332913
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;okt;10;0,60275469420714667
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;nov;11;1,01616943899681589
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;nov;11;1,59302873290377289
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;nov;11;3,22698975751236716
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;nov;11;0,65288053171908689
Ministerie van Financien;FIN;Ministerie;zv% 1-7;2018;dec;12;0,69440636704685155
Ministerie van Financien;FIN;Ministerie;zv% 8-42;2018;dec;12;1,50602304004454313
Ministerie van Financien;FIN;Ministerie;zv% 43-365;2018;dec;12;3,25001026239511104
Ministerie van Financien;FIN;Ministerie;zv%> 1 jaar;2018;dec;12;0,68967454774601988
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;jan;1;1,31389254708891823
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;jan;1;1,66900671244330612
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;jan;1;2,35406334862748068
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;jan;1;0,23294252097270685
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;feb;2;1,70061522098058693
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;feb;2;1,80259776992977239
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;feb;2;2,36827096266452175
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;feb;2;0,27470626008332932
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;mrt;3;1,22089814956048359
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;mrt;3;1,59998687313483479
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;mrt;3;2,35731087725874611
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;mrt;3;0,28262506314209612
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;apr;4;0,63018317469597340
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;apr;4;1,00417338369707032
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;apr;4;2,30696472837706601
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;apr;4;0,29497179157846931
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;mei;5;0,42837233887490755
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;mei;5;0,86258170400080325
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;mei;5;2,35199179195396058
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;mei;5;0,29219352500689316
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;jun;6;0,47537962920113336
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;jun;6;1,02132420064059160
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;jun;6;2,28263544237205007
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;jun;6;0,28700061052638359
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;jul;7;0,38425721529275580
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;jul;7;0,93002960867477302
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;jul;7;2,43372755357285220
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;jul;7;0,34563464823938467
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;aug;8;0,38959361382329122
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;aug;8;0,66059664034061627
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;aug;8;2,46882185295750922
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;aug;8;0,37495420664445017
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;sep;9;0,64747104963282609
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;sep;9;0,97325034366180263
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;sep;9;2,21599257581749898
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;sep;9;0,43555292478074781
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;okt;10;0,84309032941072748
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;okt;10;0,95644830543685166
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;okt;10;2,26944680396437182
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;okt;10;0,50773023952262675
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;nov;11;0,87995306772020443
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;nov;11;0,94645576654937125
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;nov;11;2,18690132828091910
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;nov;11;0,55378775905960487
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 1-7;2018;dec;12;0,64548395239569734
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 8-42;2018;dec;12;0,93257167823940412
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv% 43-365;2018;dec;12;2,26187590398362737
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;zv%> 1 jaar;2018;dec;12;0,58401568108969859
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;jan;1;0,51047498950352799
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;jan;1;0,49136972499109532
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;jan;1;0,92152897976004100
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;jan;1;0,08000700710068208
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;feb;2;0,57239888065638556
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;feb;2;0,51373632009885628
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;feb;2;0,91902564367607020
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;feb;2;0,08848883151303008
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;mrt;3;0,43898153400525036
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;mrt;3;0,50275074313376533
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;mrt;3;0,90875549333390127
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;mrt;3;0,05748726262146167
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;apr;4;0,24082913648687398
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;apr;4;0,26371165652851569
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;apr;4;0,95773360925884743
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;apr;4;0,05788746274496176
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;mei;5;0,18137382528309581
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;mei;5;0,21605911143835219
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;mei;5;0,97884076868257019
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;mei;5;0,07196903022656433
Buitenlandse zaken;BuZa;Ministerie;zv% 1-7;2018;jun;6;0,21737678976404987
Buitenlandse zaken;BuZa;Ministerie;zv% 8-42;2018;jun;6;0,34410093369747752
Buitenlandse zaken;BuZa;Ministerie;zv% 43-365;2018;jun;6;0,93920238863161098
Buitenlandse zaken;BuZa;Ministerie;zv%> 1 jaar;2018;jun;6;0,09685761279440870
